Country Name,Country Code,Region,Year,LifeExpectancy
Liberia,LBR,Sub-Saharan Africa,1992,43.566
Seychelles,SYC,Sub-Saharan Africa,1992,71.21463414634147
Cote d'Ivoire,CIV,Sub-Saharan Africa,1992,52.429
Ghana,GHA,Sub-Saharan Africa,1992,56.055
Burundi,BDI,Sub-Saharan Africa,1992,44.469
Mali,MLI,Sub-Saharan Africa,1993,47.586
South Africa,ZAF,Sub-Saharan Africa,1993,62.618
Malawi,MWI,Sub-Saharan Africa,1993,43.648
Tanzania,TZA,Sub-Saharan Africa,1993,51.215
Liberia,LBR,Sub-Saharan Africa,1993,43.022
Seychelles,SYC,Sub-Saharan Africa,1993,69.46829268292684
Cote d'Ivoire,CIV,Sub-Saharan Africa,1993,52.247
Ghana,GHA,Sub-Saharan Africa,1993,56.286
Burundi,BDI,Sub-Saharan Africa,1993,37.221
Mali,MLI,Sub-Saharan Africa,1994,47.914
South Africa,ZAF,Sub-Saharan Africa,1994,62.069
Malawi,MWI,Sub-Saharan Africa,1994,43.8
Tanzania,TZA,Sub-Saharan Africa,1994,51.077
Liberia,LBR,Sub-Saharan Africa,1994,42.621
Seychelles,SYC,Sub-Saharan Africa,1994,70.72926829268293
Cote d'Ivoire,CIV,Sub-Saharan Africa,1994,52.005
Ghana,GHA,Sub-Saharan Africa,1994,56.234
Burundi,BDI,Sub-Saharan Africa,1994,44.515
Mali,MLI,Sub-Saharan Africa,1995,48.292
South Africa,ZAF,Sub-Saharan Africa,1995,61.603
Malawi,MWI,Sub-Saharan Africa,1995,43.804
Tanzania,TZA,Sub-Saharan Africa,1995,51.005
Liberia,LBR,Sub-Saharan Africa,1995,44.573
Seychelles,SYC,Sub-Saharan Africa,1995,72.4829268292683
Cote d'Ivoire,CIV,Sub-Saharan Africa,1995,51.713
Ghana,GHA,Sub-Saharan Africa,1995,56.662
Burundi,BDI,Sub-Saharan Africa,1995,44.589
Mali,MLI,Sub-Saharan Africa,1996,48.5
South Africa,ZAF,Sub-Saharan Africa,1996,61.079
Malawi,MWI,Sub-Saharan Africa,1996,44.005
Tanzania,TZA,Sub-Saharan Africa,1996,51.132
Liberia,LBR,Sub-Saharan Africa,1996,44.945
Seychelles,SYC,Sub-Saharan Africa,1996,71.5609756097561
Cote d'Ivoire,CIV,Sub-Saharan Africa,1996,51.596
Ghana,GHA,Sub-Saharan Africa,1996,56.957
Burundi,BDI,Sub-Saharan Africa,1996,44.807
Mali,MLI,Sub-Saharan Africa,1997,49.086
South Africa,ZAF,Sub-Saharan Africa,1997,60.538
Malawi,MWI,Sub-Saharan Africa,1997,44.2
Tanzania,TZA,Sub-Saharan Africa,1997,51.246
Liberia,LBR,Sub-Saharan Africa,1997,48.302
Seychelles,SYC,Sub-Saharan Africa,1997,71.21219512195123
Cote d'Ivoire,CIV,Sub-Saharan Africa,1997,51.498
Ghana,GHA,Sub-Saharan Africa,1997,57.241
Burundi,BDI,Sub-Saharan Africa,1997,45.721
Mali,MLI,Sub-Saharan Africa,1998,49.592
South Africa,ZAF,Sub-Saharan Africa,1998,59.912
Malawi,MWI,Sub-Saharan Africa,1998,44.3
Tanzania,TZA,Sub-Saharan Africa,1998,51.807
Liberia,LBR,Sub-Saharan Africa,1998,49.367
Seychelles,SYC,Sub-Saharan Africa,1998,71.74634146341464
Cote d'Ivoire,CIV,Sub-Saharan Africa,1998,51.22
Ghana,GHA,Sub-Saharan Africa,1998,57.525
Burundi,BDI,Sub-Saharan Africa,1998,46.678
Mali,MLI,Sub-Saharan Africa,1999,50.06
South Africa,ZAF,Sub-Saharan Africa,1999,59.19
Malawi,MWI,Sub-Saharan Africa,1999,45.06
Tanzania,TZA,Sub-Saharan Africa,1999,52.399
Liberia,LBR,Sub-Saharan Africa,1999,50.412
Seychelles,SYC,Sub-Saharan Africa,1999,72.66829268292685
Cote d'Ivoire,CIV,Sub-Saharan Africa,1999,51.273
Ghana,GHA,Sub-Saharan Africa,1999,57.835
Burundi,BDI,Sub-Saharan Africa,1999,47.627
Mali,MLI,Sub-Saharan Africa,2000,50.605
South Africa,ZAF,Sub-Saharan Africa,2000,58.368
Malawi,MWI,Sub-Saharan Africa,2000,46.17
Tanzania,TZA,Sub-Saharan Africa,2000,53.244
Liberia,LBR,Sub-Saharan Africa,2000,51.852
Seychelles,SYC,Sub-Saharan Africa,2000,72.77804878048782
Cote d'Ivoire,CIV,Sub-Saharan Africa,2000,51.393
Ghana,GHA,Sub-Saharan Africa,2000,58.139
Burundi,BDI,Sub-Saharan Africa,2000,47.617
Mali,MLI,Sub-Saharan Africa,2001,51.3
South Africa,ZAF,Sub-Saharan Africa,2001,57.161
Malawi,MWI,Sub-Saharan Africa,2001,47.205
Tanzania,TZA,Sub-Saharan Africa,2001,54.124
Liberia,LBR,Sub-Saharan Africa,2001,53.109
Seychelles,SYC,Sub-Saharan Africa,2001,73.25365853658538
Cote d'Ivoire,CIV,Sub-Saharan Africa,2001,51.428
Ghana,GHA,Sub-Saharan Africa,2001,58.403
Burundi,BDI,Sub-Saharan Africa,2001,48.509
Mali,MLI,Sub-Saharan Africa,2002,51.995
South Africa,ZAF,Sub-Saharan Africa,2002,55.58
Malawi,MWI,Sub-Saharan Africa,2002,48.176
Tanzania,TZA,Sub-Saharan Africa,2002,54.94
Liberia,LBR,Sub-Saharan Africa,2002,54.061
Seychelles,SYC,Sub-Saharan Africa,2002,71.08780487804879
Cote d'Ivoire,CIV,Sub-Saharan Africa,2002,51.544
Ghana,GHA,Sub-Saharan Africa,2002,58.709
Burundi,BDI,Sub-Saharan Africa,2002,49.924
Mali,MLI,Sub-Saharan Africa,2003,52.632
South Africa,ZAF,Sub-Saharan Africa,2003,54.245
Malawi,MWI,Sub-Saharan Africa,2003,49.601
Tanzania,TZA,Sub-Saharan Africa,2003,55.929
Liberia,LBR,Sub-Saharan Africa,2003,53.045
Seychelles,SYC,Sub-Saharan Africa,2003,71.02926829268294
Cote d'Ivoire,CIV,Sub-Saharan Africa,2003,51.443
Ghana,GHA,Sub-Saharan Africa,2003,59.014
Burundi,BDI,Sub-Saharan Africa,2003,50.997
Mali,MLI,Sub-Saharan Africa,2004,53.253
South Africa,ZAF,Sub-Saharan Africa,2004,53.963
Malawi,MWI,Sub-Saharan Africa,2004,51.073
Tanzania,TZA,Sub-Saharan Africa,2004,56.836
Liberia,LBR,Sub-Saharan Africa,2004,55.949
Seychelles,SYC,Sub-Saharan Africa,2004,72.6609756097561
Cote d'Ivoire,CIV,Sub-Saharan Africa,2004,51.939
Ghana,GHA,Sub-Saharan Africa,2004,59.316
Burundi,BDI,Sub-Saharan Africa,2004,52.217
Mali,MLI,Sub-Saharan Africa,2005,53.792
South Africa,ZAF,Sub-Saharan Africa,2005,53.914
Malawi,MWI,Sub-Saharan Africa,2005,52.469
Tanzania,TZA,Sub-Saharan Africa,2005,57.675
Liberia,LBR,Sub-Saharan Africa,2005,56.765
Seychelles,SYC,Sub-Saharan Africa,2005,72.13170731707318
Cote d'Ivoire,CIV,Sub-Saharan Africa,2005,52.432
Ghana,GHA,Sub-Saharan Africa,2005,59.638
Burundi,BDI,Sub-Saharan Africa,2005,53.053
Mali,MLI,Sub-Saharan Africa,2006,54.305
South Africa,ZAF,Sub-Saharan Africa,2006,54.22
Malawi,MWI,Sub-Saharan Africa,2006,53.652
Tanzania,TZA,Sub-Saharan Africa,2006,58.512
Liberia,LBR,Sub-Saharan Africa,2006,57.495
Seychelles,SYC,Sub-Saharan Africa,2006,72.21707317073172
Cote d'Ivoire,CIV,Sub-Saharan Africa,2006,52.885
Ghana,GHA,Sub-Saharan Africa,2006,59.975
Burundi,BDI,Sub-Saharan Africa,2006,53.962
Mali,MLI,Sub-Saharan Africa,2007,54.756
South Africa,ZAF,Sub-Saharan Africa,2007,54.948
Malawi,MWI,Sub-Saharan Africa,2007,54.687
Tanzania,TZA,Sub-Saharan Africa,2007,59.26
Liberia,LBR,Sub-Saharan Africa,2007,58.147
Seychelles,SYC,Sub-Saharan Africa,2007,73.14390243902439
Cote d'Ivoire,CIV,Sub-Saharan Africa,2007,53.452
Ghana,GHA,Sub-Saharan Africa,2007,60.282
Burundi,BDI,Sub-Saharan Africa,2007,54.832
Mali,MLI,Sub-Saharan Africa,2008,55.187
South Africa,ZAF,Sub-Saharan Africa,2008,55.982
Malawi,MWI,Sub-Saharan Africa,2008,55.715
Tanzania,TZA,Sub-Saharan Africa,2008,59.896
Liberia,LBR,Sub-Saharan Africa,2008,58.675
Seychelles,SYC,Sub-Saharan Africa,2008,73.16341463414635
Cote d'Ivoire,CIV,Sub-Saharan Africa,2008,54.179
Ghana,GHA,Sub-Saharan Africa,2008,60.578
Burundi,BDI,Sub-Saharan Africa,2008,55.581
Mali,MLI,Sub-Saharan Africa,2009,55.588
South Africa,ZAF,Sub-Saharan Africa,2009,57.413
Malawi,MWI,Sub-Saharan Africa,2009,56.714
Tanzania,TZA,Sub-Saharan Africa,2009,60.494
Liberia,LBR,Sub-Saharan Africa,2009,59.106
Seychelles,SYC,Sub-Saharan Africa,2009,73.0829268292683
Cote d'Ivoire,CIV,Sub-Saharan Africa,2009,54.744
Ghana,GHA,Sub-Saharan Africa,2009,60.928
Burundi,BDI,Sub-Saharan Africa,2009,56.422
Mali,MLI,Sub-Saharan Africa,2010,55.993
South Africa,ZAF,Sub-Saharan Africa,2010,58.886
Malawi,MWI,Sub-Saharan Africa,2010,57.787
Tanzania,TZA,Sub-Saharan Africa,2010,61.127
Liberia,LBR,Sub-Saharan Africa,2010,59.358
Seychelles,SYC,Sub-Saharan Africa,2010,73.19756097560976
Cote d'Ivoire,CIV,Sub-Saharan Africa,2010,55.282
Ghana,GHA,Sub-Saharan Africa,2010,61.297
Burundi,BDI,Sub-Saharan Africa,2010,57.088
Mali,MLI,Sub-Saharan Africa,2011,56.367
South Africa,ZAF,Sub-Saharan Africa,2011,60.602
Malawi,MWI,Sub-Saharan Africa,2011,58.859
Tanzania,TZA,Sub-Saharan Africa,2011,61.618
Liberia,LBR,Sub-Saharan Africa,2011,59.486
Seychelles,SYC,Sub-Saharan Africa,2011,72.72439024390245
Cote d'Ivoire,CIV,Sub-Saharan Africa,2011,55.972
Ghana,GHA,Sub-Saharan Africa,2011,61.617
Burundi,BDI,Sub-Saharan Africa,2011,57.804
Mali,MLI,Sub-Saharan Africa,2012,56.696
South Africa,ZAF,Sub-Saharan Africa,2012,61.737
Malawi,MWI,Sub-Saharan Africa,2012,59.87
Tanzania,TZA,Sub-Saharan Africa,2012,62.286
Liberia,LBR,Sub-Saharan Africa,2012,59.785
Seychelles,SYC,Sub-Saharan Africa,2012,74.27560975609757
Cote d'Ivoire,CIV,Sub-Saharan Africa,2012,56.57
Ghana,GHA,Sub-Saharan Africa,2012,61.995
Burundi,BDI,Sub-Saharan Africa,2012,58.501
Mali,MLI,Sub-Saharan Africa,2013,57.052
South Africa,ZAF,Sub-Saharan Africa,2013,62.388
Malawi,MWI,Sub-Saharan Africa,2013,60.816
Tanzania,TZA,Sub-Saharan Africa,2013,62.788
Liberia,LBR,Sub-Saharan Africa,2013,59.992
Seychelles,SYC,Sub-Saharan Africa,2013,73.11951219512196
Cote d'Ivoire,CIV,Sub-Saharan Africa,2013,57.057
Ghana,GHA,Sub-Saharan Africa,2013,62.397
Burundi,BDI,Sub-Saharan Africa,2013,59.179
Mali,MLI,Sub-Saharan Africa,2014,57.482
South Africa,ZAF,Sub-Saharan Africa,2014,63.184
Malawi,MWI,Sub-Saharan Africa,2014,61.651
Tanzania,TZA,Sub-Saharan Africa,2014,63.364
Liberia,LBR,Sub-Saharan Africa,2014,59.21
Seychelles,SYC,Sub-Saharan Africa,2014,73.22926829268293
Cote d'Ivoire,CIV,Sub-Saharan Africa,2014,57.772
Ghana,GHA,Sub-Saharan Africa,2014,62.832
Burundi,BDI,Sub-Saharan Africa,2014,59.764
Mali,MLI,Sub-Saharan Africa,2015,57.852
South Africa,ZAF,Sub-Saharan Africa,2015,64.053
Malawi,MWI,Sub-Saharan Africa,2015,62.324
Tanzania,TZA,Sub-Saharan Africa,2015,63.928
Liberia,LBR,Sub-Saharan Africa,2015,59.248
Seychelles,SYC,Sub-Saharan Africa,2015,74.29512195121953
Cote d'Ivoire,CIV,Sub-Saharan Africa,2015,58.281
Ghana,GHA,Sub-Saharan Africa,2015,63.175
Burundi,BDI,Sub-Saharan Africa,2015,60.107
Mali,MLI,Sub-Saharan Africa,2016,58.286
South Africa,ZAF,Sub-Saharan Africa,2016,64.749
Malawi,MWI,Sub-Saharan Africa,2016,63.163
Tanzania,TZA,Sub-Saharan Africa,2016,64.404
Liberia,LBR,Sub-Saharan Africa,2016,60.483
Seychelles,SYC,Sub-Saharan Africa,2016,74.30975609756099
Cote d'Ivoire,CIV,Sub-Saharan Africa,2016,58.814
Ghana,GHA,Sub-Saharan Africa,2016,63.522
Burundi,BDI,Sub-Saharan Africa,2016,60.789
Mali,MLI,Sub-Saharan Africa,2017,58.562
South Africa,ZAF,Sub-Saharan Africa,2017,65.422
Malawi,MWI,Sub-Saharan Africa,2017,63.914
Tanzania,TZA,Sub-Saharan Africa,2017,64.963
Liberia,LBR,Sub-Saharan Africa,2017,60.777
Seychelles,SYC,Sub-Saharan Africa,2017,74.30000000000001
Cote d'Ivoire,CIV,Sub-Saharan Africa,2017,59.315
Ghana,GHA,Sub-Saharan Africa,2017,63.829
Burundi,BDI,Sub-Saharan Africa,2017,61.345
Mali,MLI,Sub-Saharan Africa,2018,58.873
South Africa,ZAF,Sub-Saharan Africa,2018,65.726
Malawi,MWI,Sub-Saharan Africa,2018,64.464
Tanzania,TZA,Sub-Saharan Africa,2018,65.488
Liberia,LBR,Sub-Saharan Africa,2018,60.999
Seychelles,SYC,Sub-Saharan Africa,2018,72.84146341463415
Cote d'Ivoire,CIV,Sub-Saharan Africa,2018,59.795
Ghana,GHA,Sub-Saharan Africa,2018,64.138
Burundi,BDI,Sub-Saharan Africa,2018,61.806
Mali,MLI,Sub-Saharan Africa,2019,59.217
South Africa,ZAF,Sub-Saharan Africa,2019,66.071
Malawi,MWI,Sub-Saharan Africa,2019,64.995
Tanzania,TZA,Sub-Saharan Africa,2019,66.007
Liberia,LBR,Sub-Saharan Africa,2019,61.232
Seychelles,SYC,Sub-Saharan Africa,2019,74.04634146341465
Cote d'Ivoire,CIV,Sub-Saharan Africa,2019,60.274
Ghana,GHA,Sub-Saharan Africa,2019,64.455
Burundi,BDI,Sub-Saharan Africa,2019,62.18
Mali,MLI,Sub-Saharan Africa,2020,58.858
South Africa,ZAF,Sub-Saharan Africa,2020,65.15
Malawi,MWI,Sub-Saharan Africa,2020,65.216
Tanzania,TZA,Sub-Saharan Africa,2020,66.771
Liberia,LBR,Sub-Saharan Africa,2020,61.267
Seychelles,SYC,Sub-Saharan Africa,2020,77.23658536585367
Cote d'Ivoire,CIV,Sub-Saharan Africa,2020,60.14
Ghana,GHA,Sub-Saharan Africa,2020,64.309
Burundi,BDI,Sub-Saharan Africa,2020,62.569
Mali,MLI,Sub-Saharan Africa,2021,59.116
South Africa,ZAF,Sub-Saharan Africa,2021,62.01
Malawi,MWI,Sub-Saharan Africa,2021,64.782
Tanzania,TZA,Sub-Saharan Africa,2021,66.131
Liberia,LBR,Sub-Saharan Africa,2021,61.166
Seychelles,SYC,Sub-Saharan Africa,2021,73.39756097560975
Cote d'Ivoire,CIV,Sub-Saharan Africa,2021,60.29
Ghana,GHA,Sub-Saharan Africa,2021,64.286
Burundi,BDI,Sub-Saharan Africa,2021,62.101
Mali,MLI,Sub-Saharan Africa,2022,60.035
South Africa,ZAF,Sub-Saharan Africa,2022,65.454
Malawi,MWI,Sub-Saharan Africa,2022,66.037
Tanzania,TZA,Sub-Saharan Africa,2022,66.879
Liberia,LBR,Sub-Saharan Africa,2022,61.934
Seychelles,SYC,Sub-Saharan Africa,2022,73.70243902439026
Cote d'Ivoire,CIV,Sub-Saharan Africa,2022,61.562
Ghana,GHA,Sub-Saharan Africa,2022,65.246
Burundi,BDI,Sub-Saharan Africa,2022,62.882
Mali,MLI,Sub-Saharan Africa,2023,60.439
South Africa,ZAF,Sub-Saharan Africa,2023,66.139
Malawi,MWI,Sub-Saharan Africa,2023,67.353
Tanzania,TZA,Sub-Saharan Africa,2023,66.995
Liberia,LBR,Sub-Saharan Africa,2023,62.163
Seychelles,SYC,Sub-Saharan Africa,2023,74.95853658536586
Cote d'Ivoire,CIV,Sub-Saharan Africa,2023,61.944
Ghana,GHA,Sub-Saharan Africa,2023,65.498
Burundi,BDI,Sub-Saharan Africa,2023,63.651
